2017-09-02T00:05:12Z,24768512,226430976,54469632,61685760,2059411456,MRBTS-101056,testline,1002762,http://dev3.scout.wro.nsn-rdnet.net/api/v1/system_memory_usages/2272/?format=csv
2017-09-02T00:20:12Z,25268224,226443264,54544384,61509632,2060959744,MRBTS-101056,testline,1003662,http://dev3.scout.wro.nsn-rdnet.net/api/v1/system_memory_usages/2274/?format=csv
2017-09-02T00:35:12Z,25731072,226451456,54638592,61206528,2060611584,MRBTS-101056,testline,1004562,http://dev3.scout.wro.nsn-rdnet.net/api/v1/system_memory_usages/2277/?format=csv
2017-09-02T00:50:12Z,23191552,226463744,54865920,61452288,2058289152,MRBTS-101056,testline,1005462,http://dev3.scout.wro.nsn-rdnet.net/api/v1/system_memory_usages/2281/?format=csv
2017-09-02T01:05:12Z,23646208,226476032,54789120,61849600,2060386304,MRBTS-101056,testline,1006362,http://dev3.scout.wro.nsn-rdnet.net/api/v1/system_memory_usages/2285/?format=csv
2017-09-02T01:20:12Z,24104960,226484224,55050240,61710336,2062004224,MRBTS-101056,testline,1007262,http://dev3.scout.wro.nsn-rdnet.net/api/v1/system_memory_usages/2288/?format=csv
2017-09-02T01:35:12Z,24616960,226496512,54990848,61984768,2061869056,MRBTS-101056,testline,1008162,http://dev3.scout.wro.nsn-rdnet.net/api/v1/system_memory_usages/2291/?format=csv
2017-09-02T01:50:12Z,25092096,226504704,55042048,61743104,2063556608,MRBTS-101056,testline,1009062,http://dev3.scout.wro.nsn-rdnet.net/api/v1/system_memory_usages/2292/?format=csv
2017-09-02T02:05:12Z,25550848,226508800,54921216,62246912,2064977920,MRBTS-101056,testline,1009962,http://dev3.scout.wro.nsn-rdnet.net/api/v1/system_memory_usages/2295/?format=csv
2017-09-02T02:20:12Z,23015424,226525184,55024640,61411328,2059161600,MRBTS-101056,testline,1010862,http://dev3.scout.wro.nsn-rdnet.net/api/v1/system_memory_usages/2299/?format=csv
2017-09-02T02:35:12Z,23527424,226488320,54844416,61915136,2061946880,MRBTS-101056,testline,1011762,http://dev3.scout.wro.nsn-rdnet.net/api/v1/system_memory_usages/2303/?format=csv
2017-09-02T02:50:12Z,23990272,226492416,54673408,61906944,2062794752,MRBTS-101056,testline,1012662,http://dev3.scout.wro.nsn-rdnet.net/api/v1/system_memory_usages/2305/?format=csv
2017-09-02T03:05:12Z,24387584,226504704,54922240,62173184,2064232448,MRBTS-101056,testline,1013562,http://dev3.scout.wro.nsn-rdnet.net/api/v1/system_memory_usages/2308/?format=csv
2017-09-02T03:20:12Z,24907776,226512896,55098368,62140416,2064576512,MRBTS-101056,testline,1014462,http://dev3.scout.wro.nsn-rdnet.net/api/v1/system_memory_usages/2312/?format=csv
2017-09-02T03:35:12Z,25370624,226521088,55001088,61734912,2064297984,MRBTS-101056,testline,1015362,http://dev3.scout.wro.nsn-rdnet.net/api/v1/system_memory_usages/2315/?format=csv
2017-09-02T03:50:12Z,25870336,226533376,55187456,61546496,2066010112,MRBTS-101056,testline,1016262,http://dev3.scout.wro.nsn-rdnet.net/api/v1/system_memory_usages/2318/?format=csv
2017-09-02T04:05:12Z,23277568,226545664,55281664,62246912,2063204352,MRBTS-101056,testline,1017162,http://dev3.scout.wro.nsn-rdnet.net/api/v1/system_memory_usages/2321/?format=csv
2017-09-02T04:20:12Z,23793664,226553856,55528448,61566976,2063048704,MRBTS-101056,testline,1018062,http://dev3.scout.wro.nsn-rdnet.net/api/v1/system_memory_usages/2323/?format=csv
2017-09-02T04:35:12Z,24256512,226562048,55568384,62111744,2064142336,MRBTS-101056,testline,1018962,http://dev3.scout.wro.nsn-rdnet.net/api/v1/system_memory_usages/2325/?format=csv
2017-09-02T04:50:12Z,24707072,226582528,55704576,62218240,2062393344,MRBTS-101056,testline,1019862,http://dev3.scout.wro.nsn-rdnet.net/api/v1/system_memory_usages/2328/?format=csv
2017-09-02T05:05:12Z,25169920,226586624,55512064,62586880,2068721664,MRBTS-101056,testline,1020762,http://dev3.scout.wro.nsn-rdnet.net/api/v1/system_memory_usages/2331/?format=csv
2017-09-02T05:20:12Z,25636864,226598912,55701504,62865408,2067959808,MRBTS-101056,testline,1021662,http://dev3.scout.wro.nsn-rdnet.net/api/v1/system_memory_usages/2335/?format=csv
2017-09-02T05:35:12Z,23158784,226603008,55491584,62365696,2066391040,MRBTS-101056,testline,1022562,http://dev3.scout.wro.nsn-rdnet.net/api/v1/system_memory_usages/2338/?format=csv
2017-09-02T05:50:12Z,23605248,226611200,55559168,62029824,2065268736,MRBTS-101056,testline,1023462,http://dev3.scout.wro.nsn-rdnet.net/api/v1/system_memory_usages/2341/?format=csv
2017-09-02T06:05:12Z,24064000,226570240,55768064,61906944,2068492288,MRBTS-101056,testline,1024362,http://dev3.scout.wro.nsn-rdnet.net/api/v1/system_memory_usages/2343/?format=csv
2017-09-02T06:20:12Z,24530944,226578432,55835648,62189568,2068467712,MRBTS-101056,testline,1025262,http://dev3.scout.wro.nsn-rdnet.net/api/v1/system_memory_usages/2347/?format=csv
2017-09-02T06:35:12Z,24993792,226586624,55882752,61992960,2068553728,MRBTS-101056,testline,1026162,http://dev3.scout.wro.nsn-rdnet.net/api/v1/system_memory_usages/2350/?format=csv
2017-09-02T06:50:12Z,25489408,226594816,55948288,61739008,2070056960,MRBTS-101056,testline,1027062,http://dev3.scout.wro.nsn-rdnet.net/api/v1/system_memory_usages/2353/?format=csv
2017-09-02T07:05:12Z,22904832,226607104,55865344,61947904,2068762624,MRBTS-101056,testline,1027962,http://dev3.scout.wro.nsn-rdnet.net/api/v1/system_memory_usages/2356/?format=csv
2017-09-02T07:20:12Z,23420928,226619392,56029184,61939712,2066845696,MRBTS-101056,testline,1028862,http://dev3.scout.wro.nsn-rdnet.net/api/v1/system_memory_usages/2359/?format=csv
2017-09-02T07:35:12Z,23875584,226631680,56183808,61800448,2067759104,MRBTS-101056,testline,1029762,http://dev3.scout.wro.nsn-rdnet.net/api/v1/system_memory_usages/2363/?format=csv
2017-09-02T07:50:12Z,24387584,226639872,56003584,62341120,2068459520,MRBTS-101056,testline,1030662,http://dev3.scout.wro.nsn-rdnet.net/api/v1/system_memory_usages/2366/?format=csv
2017-09-02T08:05:12Z,24797184,226648064,56258560,62611456,2070376448,MRBTS-101056,testline,1031562,http://dev3.scout.wro.nsn-rdnet.net/api/v1/system_memory_usages/2368/?format=csv
